classifieds	-4.259245
classroom	-4.494148
clay	-4.748688
clays	-6.118817
clayton	-5.092986
cleaner	-4.816607
cleansers	-6.040462
clearance	-4.614159
clearwater	-5.358635
cleef	-6.681075
clemson	-5.460072
cleophas	-7.551894
clep	-6.39086
clerk	-4.838593
cleveland	-4.513397
cliffs	-5.544697
clifton	-5.374205
climate	-4.113088
climbing	-4.933271
cline	-5.725142
clinic	-4.591391
clinical	-4.159389
clinics	-4.919897
clinton	-4.532959
clip	-4.459734
clipart	-5.553877
clips	-4.365693
clock	-4.392354
clocks	-5.027144
clonk	-7.840202
closest	-5.069296
closet	-5.200369
clothes	-4.652651
clothiers	-7.024225
clothing	-4.21982
cloud	-4.212849
clover	-5.491432
clovis	-5.938808
clown	-5.477483
club	-3.748084
clubs	-4.406074
cluster	-4.57152
cnc	-5.428999
cnn	-4.647824
co	-3.416855
co.	-3.416855
coach	-4.348207
coachella	-5.427982
coal	-4.680835
coalition	-4.79433
coast	-4.197193
coastal	-4.69331
coasters	-5.682573
coatings	-5.292924
cobain	-6.111563
cobain's	-7.24089
coby	-6.070789
cocinas	-8.059874
cock	-4.859241
cocker	-5.963341
cockney	-6.639648
cocktail	-5.116911
cocoa	-5.223118
coconut	-5.25554
cod	-4.714793
coddington	-6.776166
code	-3.377899
codes	-4.250376
cody	-5.297127
coed	-5.736204
coffee	-4.294283
cognac	-5.970853
cognitive	-4.874224
cohan	-6.471359
coheed	-6.439688
cohen	-4.889524
cohosh	-6.595144
coin	-4.967616
coins	-5.047597
cold	-4.287793
colibri	-6.707843
colinas	-6.480646
coliseum	-5.735877
collagen	-5.617002
collectable	-6.104132
collection	-3.759468
collective	-4.778537
collector	-4.904697
college	-3.586955
colleges	-4.536263
collins	-4.748561
colonial	-4.979962
color	-3.68446
colorado	-4.187042
colored	-4.878077
coloring	-5.243364
colors	-4.394577
colourmen	-8.943123
columbia	-4.198981
columbian	-5.986946
columbus	-4.658289
column	-4.193689
columns	-4.348777
combat	-4.703725
come	-3.695987
comedy	-4.447164
comets	-5.861089
comfort	-4.505861
comforts	-5.816756
coming	-4.022517
commandments	-5.680634
comments	-3.222876
commerce	-4.278559
commercial	-3.891385
commission	-3.995897
commit	-4.523391
committee	-3.774385
common	-3.822782
commonwealth	-4.834174
communication	-4.004924
communion	-5.435106
communities	-4.100597
community	-3.28817
companies	-3.749869
company	-3.303655
comparator	-5.750767
compare	-4.074751
competition	-4.221423
complex	-4.186251
complication	-5.867782
complications	-5.150948
components	-4.125648
compose	-5.442247
composer	-4.947604
compound	-4.870523
comptroller	-5.597107
computer	-3.596726
computers	-4.161044
comtex	-6.0115
concealed	-5.528861
concerns	-4.41712
concert	-4.417279
concerts	-4.810823
concord	-5.125538
concorde	-6.014334
concrete	-4.594546
concussive	-7.169692
conditioner	-5.402988
conditions	-3.618269
condominium	-5.487936
condominiums	-5.645916
condos	-5.095023
conduct	-4.350097
conductors	-5.729462
confederate	-5.418573
conference	-3.711416
conferences	-4.311231
confessional	-6.179347
confetti	-6.039703
congers	-7.131552
congestive	-6.015203
conn	-5.11808
connecticut	-4.466443
connection	-3.991452
connections	-4.400356
connersville	-6.973209
connie	-5.372896
conquest	-5.5951
conrad	-5.192481
conrado	-6.957348
cons	-4.994228
conservation	-4.395598
consignment	-5.747715
consistent	-4.498852
conspiracy	-5.111858
construction	-3.919937
consul	-5.929002
consultant	-4.567029
consumer	-4.022367
contact	-3.010811
containing	-4.367476
contestable	-6.911646
continental	-4.841721
continuing	-4.448452
contra	-5.462416
contractors	-4.617684
contrast	-4.63307
contribution	-4.502343
contributions	-4.442481
control	-3.498635
convention	-4.372011
conversion	-4.501323
convert	-4.556377
converted	-4.881054
converter	-4.586418
convertible	-5.042677
convictions	-5.550147
conyers	-5.963249
cook	-4.422299
cookbooks	-5.50469
cooker	-5.561199
cookie	-4.677099
cookies	-4.400552
cooking	-4.402635
cool	-4.130218
cooler	-5.040988
cooling	-4.700489
cooper	-4.713255
cooperative	-4.80292
coopers	-6.254949
coordinator	-4.679417
copenhaver	-7.252411
copier	-5.629351
copper	-4.732295
coquina	-7.255914
coral	-4.935214
corbin	-5.812983
cordon	-6.08929
core	-3.945709
coreopsis	-6.768538
coretta	-6.703432
corey	-5.305945
cori	-6.265208
corinne	-5.907526
cornell	-4.915531
corolla	-5.667014
corporation	-3.922263
corps	-4.771771
correctional	-5.247953
corrections	-4.60485
corson	-6.522907
corvette	-5.319154
cosco	-6.511981
cosmetology	-5.988289
cosmopolitan	-5.746432
cost	-3.709029
costa	-4.480809
costs	-3.920442
cotta	-6.108712
cotton	-4.614118
couches	-6.288489
council	-3.849912
councilman	-5.852677
counsel	-4.643811
counselors	-5.359451
count	-4.174314
countdown	-5.095983
counter	-4.470191
counties	-4.707083
country	-3.590157
countryman	-6.461832
countryside	-5.269919
county	-3.463825
coupe	-5.119313
coupon	-4.635593
coupons	-4.433302
courier	-5.033862
course	-3.64358
courses	-4.065011
court	-3.745512
courthouse	-5.428557
courtney	-5.223318
courts	-4.538649
cousin	-5.277348
cover	-3.978708
covered	-4.282349
covers	-4.380878
covington	-5.543383
cowboy	-5.178004
cowen	-6.193676
cowgirl	-5.929471
cox	-4.809769
cozumel	-5.818698
crabtree's	-7.673869
craft	-4.685687
crafts	-4.683398
craftsman	-5.659738
craigslist	-5.50889
cramping	-6.431942
cranial	-6.03667
crap	-5.033512
crash	-4.559707
crashes	-5.064419
crate	-5.606175
craving	-5.821518
craziness	-6.372989
crct	-6.780973
cream	-4.52194
creamed	-6.365197
create	-3.518518
creatine	-5.904315
creations	-5.21627
creative	-4.084877
creator	-4.649588
creature	-5.253202
credit	-3.664594
creek	-4.247823
cremation	-5.935769
crescent	-5.24715
crest	-5.201108
crestwood	-6.166312
crew	-4.436622
crib	-5.45759
cries	-5.674684
crime	-4.197753
criminal	-4.33798
criminals	-5.326846
cristina	-5.613141
critic	-5.054321
criticism	-4.934055
crock-pot	-6.275853
crocodile	-5.741983
cross	-3.979244
crossbow	-6.08197
crosse	-5.618721
crossgates	-7.350698
crossing	-4.872366
crown	-4.688229
crowne	-5.727005
crude	-5.07867
crue	-6.174546
cruelty	-5.49177
cruise	-4.493717
cruises	-4.815073
crush	-5.24882
crust	-5.465016
cruz	-4.890223
crx230ad	-9.371763
cryptex	-7.675429
crystal	-4.475714
csi	-5.132983
cspan	-6.630973
css	-4.359426
csu	-5.492877
ct	-4.278463
cube	-5.059964
cubic	-5.250871
cubie	-7.748547
cucamonga	-6.085248
cuckold	-6.381367
cues	-5.510458
culinary	-5.121345
cult	-5.136248
culture	-3.967816
cum	-4.958401
cumming	-5.767566
cuny	-5.83633
cupcakes	-5.617548
cupid	-5.920348
cure	-4.812866
curly	-5.591807
current	-3.485275
curriculum	-4.505302
curry	-5.207978
curtain	-5.25926
curtis	-5.030385
curves	-5.10989
cushion	-5.441715
cushions	-5.59766
custom	-3.989275
custom-made	-5.682605
customer	-3.590968
customized	-4.842721
cut	-4.08291
cute	-4.696657
cutter	-5.275982
cyberspace	-5.723587
cycle	-4.359361
cycling	-4.739457
cynthia	-5.157892
cypress	-5.310628
d	-2.93858
d50	-6.419007
da	-4.248092
dachshunds	-6.708924
dackow	-8.422622
dad	-4.706377
daddies	-6.408549
daddy	-4.528364
dade	-5.545753
daily	-3.688289
dairyland	-6.78108
daisy	-5.194191
dakota	-4.359757
dalcon	-8.411189
dale	-4.883566
dallas	-4.334208
dame	-5.075622
damn	-4.899457
dan	-4.34304
danbury	-5.875524
dance	-4.146878
dancing	-4.658696
dane	-5.260598
daniel	-4.327505
daniels	-5.283602
danvalido	-10.42936
darfur	-5.487468
dark	-4.181248
darla	-6.2797
darling	-5.286541
darst	-7.158034
dartboard	-6.981202
dartmouth	-5.401585
darya	-6.653366
daryn	-6.637488
dashboard	-4.9281
dat	-4.965676
data	-3.127256
database	-3.801919
date	-3.218216
dated	-4.780696
dateline	-5.394032
dates	-4.232398
dating	-4.298874
daughter	-4.48118
dauphin	-6.011007
dave	-4.35051
david	-3.732425
davidson	-4.959322
davis	-4.33932
dawns	-6.702632
day	-3.193162
dayle	-7.055766
days	-3.47978
daytime	-5.23756
dayton	-5.057544
daytona	-5.313157
dazzle	-5.977604
dbci	-8.250121
dc	-4.057214
de	-3.36601
dead	-4.190242
deadhead	-6.985699
deadly	-5.030912
deagle	-7.257155
deal	-4.039038
dealer	-4.448617
dealers	-4.486402
dealership	-5.450518
dealerships	-5.685599
deals	-4.003574
dean	-4.529723
death	-3.956359
deaths	-4.735439
deathwatch	-7.072778
debbie	-5.136067
debra	-5.374693
debugger	-5.45684
decal	-5.706699
decals	-5.51011
decayed	-6.429199
decimals	-6.038744
deck	-4.709038
decor	-4.75052
decorating	-5.124358
decorations	-5.219987
decorative	-4.957672
decorators	-5.931204
decoy	-6.139231
decrypter	-6.853408
deductible	-5.206623
deed	-5.265365
deeds	-5.28365
deejay	-6.334583
deen	-5.955889
deer	-4.854266
deferred	-5.017427
deficiency	-5.164433
deficit	-4.973266
defined	-4.091118
definition	-4.184448
defrauding	-6.61567
degree	-4.082015
degrees	-4.470976
dehydration	-5.874892
dejes	-7.447549
del	-4.121416
delancey	-6.635038
delaney	-5.846714
delano	-5.988993
delavan	-6.464064
delayed	-4.655234
delete	-4.224227
delicious	-4.59378
deliver	-4.468894
delivery	-3.888613
dell	-4.3817
delray	-5.969193
deluxe	-4.651267
demand	-4.163588
democrat	-4.958445
demographics	-4.91677
dench	-6.586829
denmark	-4.497404
density	-4.625312
dental	-4.512094
dentist	-5.146828
denver	-4.444493
denzel	-6.176319
deodorant	-6.052786
dep	-5.25622
depakote	-6.062991
department	-3.621815
departure	-4.807068
deploy	-5.121196
depot	-4.951729
depression	-4.602295
dept.	-4.683827
derby	-4.967659
des	-4.309528
desert	-4.709074
desi	-5.868848
design	-3.426513
designer	-4.328504
designers	-4.683253
designs	-4.362838
desk	-4.447001
desktop	-4.065217
desperate	-5.132913
destin	-5.840161
destination	-4.376614
detector	-5.036896
detergent	-5.735186
determinants	-5.609504
determining	-4.656245
detroit	-4.483859
development	-3.382813
device	-3.887897
devitt	-6.712639
dewey	-5.470307
di	-4.287657
diabetes	-4.495901
diabetic	-5.282492
diagnosing	-5.792299
diagnosis	-4.67184
dial	-4.802881
dialysis	-5.479711
diamond	-4.452757
diana	-5.004872
dianne	-5.689456
diaper	-5.348712
diapers	-5.560323
dice	-5.284006
dick	-4.699773
dickey	-5.965711
dictionary	-4.322826
did	-3.574734
didn't	-4.004653
die	-4.209445
diego	-4.311458
dies	-4.865071
diesel	-4.736619
diet	-4.313947
dieter	-5.740505
different	-3.606968
differential	-4.952509
difficulties	-4.861873
digest	-4.652082
diggers	-6.246529
digital	-3.598272
digitalis	-6.607371
dilemma	-5.408283
dimensions	-4.578144
diner	-5.364211
dining	-4.297973
dinner	-4.417667
dinosaur	-5.401228
dionne	-6.084112
dip	-5.087787
dire	-5.509163
direct	-3.926298
direction	-4.295418
directions	-4.052249
directives	-5.244946
directory	-3.640391
dirt	-4.925856
dirty	-4.714069
disabilities	-4.619369
disable	-4.809897
disabled	-4.35889
disappears	-5.693884
disaster	-4.555251
disciple	-5.824729
discography	-5.427184
discount	-4.1549
discover	-4.355931
discovered	-4.627664
discovery	-4.415324
discrimination	-4.590984
disease	-4.050369
diseases	-4.471888
dishes	-4.971859
disk	-4.372827
disney	-4.549752
disneyland	-5.512192
disorder	-4.700412
display	-3.779296
diss	-5.990401
dissection	-5.886101
dissonance	-6.31175
distance	-4.201002
district	-3.814751
divided	-4.792827
dividing	-5.430302
diving	-4.846343
division	-3.999087
divorce	-4.747576
dj	-4.331086
dma	-5.259861
dmv	-5.58533
dmx	-5.885753
dnr	-5.638438
dns	-4.751673
do	-3.013299
doberman	-6.34554
dobson	-5.661163
doc	-4.255625
dockets	-6.303318
doctor	-4.255687
doctors	-4.566476
doctrine	-5.081518
document	-3.802023
documents	-3.953614
docuteam	-9.095272
dod	-5.08893
dodd	-5.488506
dodge	-4.715088
dodger	-5.607447
does	-3.44066
dog	-4.037925
dogs	-4.395388
doing	-3.937289
dollar	-4.369117
dollars	-4.351611
dolls	-4.93594
dolly	-5.492929
dolphin	-5.249348
dolphins	-5.196788
dom	-4.857012
dome	-5.160177
domestic	-4.326019
domesticated	-6.184607
don	-3.371908
don't	-3.407345
donald	-4.742414
donovan	-5.287328
donuts	-5.738283
doolittle	-6.058624
door	-4.167345
doors	-4.533751
dorado	-5.636744
dos	-4.891793
double	-4.027984
doughboys	-7.374983
douglas	-4.53791
dove	-5.358922
dover	-5.24796
down	-3.539087
downers	-6.001416
download	-3.394227
downloadable	-4.955606
downloads	-3.853106
downs	-5.159693
downsizing	-6.081406
downtown	-4.49912
dr.	-3.758122
draft	-3.966756
dragon	-4.590082
dragonfly	-5.767703
dragoon	-6.375001
drain	-5.029232
draw	-4.503368
dread	-5.673899
dream	-4.34529
dreaming	-5.42745
dreams	-4.655498
dreemskerry	-9.167125
dress	-4.421168
dressage	-5.867194
dresser	-5.686678
dresses	-4.738925
dressing	-5.12162
dressy	-6.422269
drew	-4.741345
drexel	-5.63543
drifter	-6.210445
drilling	-4.99118
drink	-4.372364
drinking	-4.642795
drip	-5.632766
drive	-3.840121
driver	-4.099741
driver's	-5.209973
drivers	-4.120543
driving	-4.238578
drop	-4.20972
drudge	-5.985482
drug	-3.96861
drugs	-4.286405
drums	-4.9837
drunk	-5.028988
dry	-4.389579
dsl	-4.99572
du	-4.33173
dual	-4.448516
dublin	-4.755996
duck	-4.967168
duckie	-6.70704
duct	-5.330934
due	-3.851301
duggar	-6.531792
dui	-5.218146
duke	-4.679081
duluth	-5.436928
dump	-4.884831
duncans	-7.118427
dunedin	-5.765019
dunes	-5.574732
dunker	-6.995936
dunkin'	-6.085896
durham	-4.91801
dutch	-4.631458
dutchess	-6.172102
duties	-4.686588
dutty	-6.855613
duty	-4.384321
duty-free	-6.039203
dvd	-3.797175
dwarf	-5.45432
dye	-5.247794
dysplasia	-6.078434
e	-2.727676
e-cards	-5.761746
e1	-5.113287
eagle	-4.672504
eagle's	-6.275373
eagles	-4.578733
ear	-4.657357
early	-3.831734
earnhardt	-5.90694
ears	-5.024802
earth	-3.9953
earthworm	-6.307804
easily	-4.236063
easley	-6.179153
east	-3.750384
easter	-4.704019
eastern	-4.277786
easterns	-7.461599
eastham	-6.438267
eastland	-6.249281
eastman's	-7.203143
easton	-5.426846
eastpointe	-6.864113
easy	-3.770252
eat	-4.390256
eating	-4.50947
eaton	-5.152274
ebay	-4.335267
ebenezer	-6.200051
ebony	-5.241415
echocardiography	-6.202907
eckhart	-6.265128
ecko	-6.120533
eclipse	-4.415926
eco	-4.616004
econo	-5.909748
economics	-4.351388
economy	-4.042206
ecuador	-4.763273
edema	-5.879249
ederle	-7.699341
edgar	-5.119729
edge	-4.207175
edison	-5.278436
edit	-3.776619
edition	-3.845146
editor	-3.925481
editors	-4.496637
education	-3.400625
educational	-4.113911
edward	-4.463695
effect	-3.974342
effectiveness	-4.661075
effects	-3.951621
effexor	-5.285474
egg	-4.748067
eggplants	-6.952086
eggs	-4.828073
egypt	-4.532657
eidolon	-7.054125
eight	-4.373928
el	-4.010704
ela	-5.750888
elantra	-6.231253
elaphe	-7.552303
elayne	-6.831194
elca	-6.217526
elderly	-4.889911
elect	-5.03231
elected	-4.645305
election	-4.219219
elections	-4.519343
electra	-5.658136
electric	-4.198992
electrical	-4.352108
electrolysis	-6.206514
electronic	-3.992254
elementary	-4.343568
elements	-4.160478
elephant	-5.170236
elevated	-5.117997
eli	-5.253004
elite	-4.716794
elizabeth	-4.46735
elkins	-5.914406
elks	-6.068168
ellen	-4.853751
ellensburg	-6.234902
elliott's	-6.669952
elliptical	-5.800006
ellis	-4.953134
elmsford	-6.705485
eloise	-6.321423
elvis	-5.092819
elwood	-6.132051
ely	-5.730186
email	-3.172725
emails	-4.617364
embassy	-5.069288
emblematic	-6.572129
embroidery	-5.291864
emerald	-5.168909
emergency	-4.148745
emily	-4.861957
eminence	-6.170209
emissions	-4.535651
emoticons	-5.639705
emphysema	-6.102548
employees	-4.07455
employment	-3.972359
emporium	-5.913452
ems	-5.139695
emulator	-5.487753
en	-3.778497
enabled	-4.277857
enamelist	-8.280365
enclosures	-5.379744
endeavour	-5.637697
ending	-4.628999
endings	-5.812429
endive	-6.766118
ends	-4.461084
energy	-3.638433
enforcement	-4.433795
engine	-3.974137
engineered	-5.227423
engineering	-3.915647
engineers	-4.651317
engines	-4.574882
england	-4.088155
english	-3.608535
engrave	-6.530167
enhancement	-4.814323
enough	-3.932151
ent	-5.104484
enterprise	-3.997963
entertainment	-3.769789
entire	-4.099716
entrance	-4.813619
entries	-4.147272
entriken	-7.903726
entry	-3.902722
environment	-3.793216
environmental	-3.896924
eoct	-7.417244
episode	-4.169454
equal	-4.221132
equipment	-3.785702
era	-4.580357
erasers	-6.366791
erasing	-6.139738
eric	-4.359258
ericsson	-4.877694
erie	-5.216152
erin	-5.050134
ernest	-5.219324
erotica	-5.623643
error	-3.731426
errors	-4.258151
ertel	-7.244957
es	-4.209764
es-50	-7.092415
escambia	-6.321891
escape	-4.64438
escondido	-5.731954
escort	-5.193576
essay	-4.867008
essays	-4.928268
essex	-5.080558
estate	-3.673351
estelle	-6.018885
estero	-6.26868
estimate	-4.543724
etal	-6.243947
eternal	-5.089991
ethanol	-5.170835
ethiopia	-4.850569
eton	-6.197903
ettinger	-6.731137
eugene	-4.975815
eureka	-5.307131
europe	-3.875138
eury	-7.314591
eustis	-6.403779
eva	-4.986873
evans	-4.775361
evaporated	-6.127922
eve	-4.816293
even	-3.476941
evenflo	-6.662558
evening	-4.376194
event	-3.600373
events	-3.371312
ever	-3.874235
everett	-5.251584
everglades	-5.604599
evolution	-4.454127
ex	-4.216616
examination	-4.59889
excelsior	-5.875699
exchange	-3.944971
excited	-4.777316
excursions	-5.302528
execution	-4.59464
executive	-3.951919
exercise	-4.250616
exercises	-4.817116
exercising	-5.408137
exervo	-9.036822
exhibit	-4.597781
exist	-4.439293
exotic	-5.02531
expect	-4.302028
expenses	-4.417604
experience	-3.695333
expert	-4.185276
exploding	-5.800612
explore	-4.08429
explorer	-4.431594
explosion	-4.963792
explosive	-5.258127
expo	-4.633517
exposures	-5.380488
express	-4.08517
extended	-4.274876
extension	-4.210132
external	-4.105491
extras	-4.760612
extreme	-4.491621
eye	-4.156225
eyeballs	-6.279624
eyebrows	-5.857677
eyed	-5.238295
eyelids	-6.197574
eyes	-4.272753
eyeshield	-7.012768
fabco	-7.713675
fabian	-5.644063
fabric	-4.619832
face	-3.946169
faced	-4.878487
facials	-5.887586
facilities	-4.041533
facility	-4.115966
factory	-4.471795
facts	-4.266987
fadhlalla	-9.039067
fahrenheit	-5.677589
failure	-4.264329
fair	-4.088115
fairfax	-5.189171
fairfield	-5.175083
fairmont	-5.501934
fairs	-5.177524
fairy	-5.120625
faith	-4.306513
fake	-4.778556
fakes	-6.058496
falkland	-5.130348
fall	-4.017278
fallen	-4.935375
falls	-4.359044
false	-4.089279
fame	-4.715989
families	-4.145707
family	-3.397698
famous	-4.469574
fan	-4.003832
fanfiction	-6.293143
fanny	-5.756334
fans	-4.14488
fantasia	-5.770575
fantasy	-4.240828
fare	-5.08465
fares	-5.325338
fargo	-5.113005
farm	-4.253376
farming	-4.921348
farms	-4.807087
fashion	-4.021723
fashioned	-5.356018
fashions	-5.607293
fast	-3.955805
fastest	-4.906467
fat	-4.358896
father	-4.235287
faucet	-5.600806
fault	-4.719526
fauquier	-6.523667
faure	-6.281981
favorite	-4.028959
favors	-4.906806
fawn	-5.964852
fayette	-5.587411
fayetteville	-5.385388
fc	-4.699488
fcu	-6.285919
fear	-4.462112
fears	-5.069756
feast	-5.261556
feature	-3.913068
fecal	-5.757124
fed	-4.662874
federal	-3.826838
federation	-4.631989
federer	-5.922123
fedex	-5.035268
fee	-4.176015
feed	-3.860487
feeling	-4.495322
feels	-4.762553
feet	-4.227238
fefe	-6.916121
feinstein	-5.827845
fell	-4.72257
felton	-6.022672
female	-4.128657
females	-4.983013
feminism	-5.619337
fences	-5.561267
fencing	-5.288647
fender	-5.334347
fenway	-5.898818
fergie	-5.682731
ferrets	-6.184466
fest	-5.066473
festival	-4.179196
festivals	-4.863722
fetal	-5.390847
fetus	-5.722286
fever	-4.922562
fibers	-5.318503
fibromyalgia	-5.575401
fidelity	-4.811083
fido	-6.103322
field	-3.644896
fields	-4.13429
fight	-4.31906
fighter	-4.938554
fighting	-4.563066
figure	-3.981224
figures	-4.378029
file	-3.388675
files	-3.682392
filling	-4.899345
film	-3.819619
films	-4.322818
filter	-4.146194
filters	-4.554415
final	-3.826137
finance	-3.883321
financial	-3.579031
financing	-4.474238
find	-3.197053
finder	-4.549662
finding	-4.260209
fine	-4.062021
finepix	-5.957008
finger	-4.825368
fingerprints	-5.80797
finnish	-5.05565
fiore	-6.096595
fire	-3.89813
firearms	-5.302403
firemen	-6.160273
firewall	-4.834845
fireworks	-5.18728
first	-3.083803
fischer	-5.273685
fish	-4.159991
fisher	-4.809833
fishes	-5.637812
fishing	-4.293099
fisk	-5.970948
fist	-5.462016
fit	-4.191394
fitness	-4.172093
fitting	-4.996112
five	-3.844714
fix	-4.149268
fixed	-4.074677
fixture	-5.405845
fixtures	-4.963375
fl	-4.099025
flag	-4.176237
flags	-4.564917
flammable	-5.751586
flash	-3.862494
flashes	-5.511596
flat	-4.356219
flatley	-6.80056
flax	-5.858195
flea	-5.412036
flemington	-6.321366
flexing	-6.37445
flight	-4.280601
flights	-4.43454
flip	-4.831872
floor	-4.13787
flooring	-5.03646
flop	-5.564016
florence	-4.946438
floresville	-6.770076
florida	-3.93441
florist	-5.267693
florists	-5.276757
flourescent	-6.65053
flower	-4.565265
flowers	-4.3705
floyd	-5.077339
flsa	-6.316338
fluency	-5.840905
fluff	-5.287745
fluid	-4.708248
flw	-6.291693
fly	-4.440321
flying	-4.629582
foam	-4.993105
fobus	-6.901903
folk	-4.728632
follies	-6.222725
follow	-3.81856
fonda	-5.972657
font	-3.896439
fonts	-4.739888
food	-3.550914
foods	-4.471099
foot	-4.366617
football	-4.007174
foothills	-5.660624
for	-2.093531
forbes	-5.090821
force	-3.96655
ford	-4.278335
forearms	-6.618603
forecast	-4.318886
foreclosed	-5.852823
foreclosure	-4.935088
foreclosures	-5.012312
foreign	-4.051322
foresman	-6.817424
forest	-4.208701
forever	-4.613777
forged	-5.501756
forgione	-7.371687
fork	-4.826461
form	-3.51948
format	-3.866384
formed	-4.548769
former	-4.120885
forms	-4.017413
formulas	-5.260477
forrest	-5.444137
fort	-4.30213
fortner	-6.851549
fortune	-4.822854
forum	-3.45938
forums	-3.673221
found	-3.557206
foundation	-3.943243
fountain	-5.121562
fountains	-5.534512
four	-3.782838
fox	-4.303617
fracture	-5.380741
fractures	-5.606377
fragrance	-5.164652
frame	-4.204313
france	-3.946938
frances	-5.250152
franchise	-4.698503
franciscan	-6.02537
francisco	-4.182172
francisville	-6.926962
frangipani	-6.894328
frank	-4.352689
franklin	-4.602036
fraud	-4.559194
fray	-5.735159
fred	-4.686156
frederick	-4.922011
free	-3.046421
freecycle	-6.286454
freedom	-4.248125
freeones	-6.189752
freeport	-5.495504
freeware	-5.091557
freezers	-5.721199
freight	-4.923274
fremont	-5.310563
french	-3.968732
frequencies	-5.175015
fresh	-4.248632
fridays	-5.369032
fried	-5.147433
friends	-3.645751
friendship	-4.936423
fringe	-5.201228
frisco	-5.6397
frise	-6.59328
frog	-5.125266
from	-2.51953
front	-3.917969
fruit	-4.53778
fruitopia	-8.122993
fry	-5.238352
ftp	-4.563803
fuck	-4.752419
fucking	-4.821012
fuel	-4.184527
fuentes	-5.935984
fuji	-5.564528
fujifilm	-5.758509
full	-3.336505
fuller	-5.197617
fun	-3.915651
fund	-3.75814
fundoplication	-7.242203
funeral	-4.784124
fungus	-5.450688
funky	-5.213971
funny	-4.289843
furniture	-4.227523
fuschia	-6.684811
fusion	-4.729269
g	-3.165748
g.	-3.165748
g4	-4.704168
ga	-4.046423
gabriel	-5.038046
gafni	-7.182646
gain	-4.29884
galaxy	-4.984633
galbadia	-7.97156
galena	-5.852867
gallbladder	-5.948209
galleries	-4.235531
gallery	-3.768118
gals	-5.764467
galveston	-5.520175
game	-3.50665
gameboy	-5.990848
gamecube	-5.45215
games	-3.476682
gameshark	-6.791194
gaming	-4.363125
gannon	-6.015522
gap	-4.602804
gappay	-8.820251
garage	-4.636488
garbanzo	-6.882487
garcia	-4.926559
garden	-4.000554
gardening	-4.823626
gardens	-4.609856
gardnerville	-6.738985
garfield	-5.502459
gargoyle	-6.422987
garlic	-5.1039
garmin	-5.117466
garriott	-7.097127
garrison	-5.421751
garth	-5.687167
gary	-4.504987
gas	-3.954951
gasoline	-5.048625
gastric	-5.59652
gastritis	-6.507308
gates	-4.797412
gatlinburg	-5.967144
gatsby	-6.294123
gauge	-4.918525
gaustad	-7.342217
gay	-4.242489
gayle	-5.692417
gba	-5.606207
ge	-4.681377
gear	-4.256033
geauga	-6.534041
geico	-5.809824
geisha	-6.159445
gel	-4.987299
genealogy	-4.981751
general	-3.378933
general's	-5.512992
generals	-5.663057
generation	-4.208812
generator	-4.640914
generators	-5.043394
generic	-4.113256
genesee	-5.886814
genesis	-5.057153
geneva	-4.873922
geo	-4.823456
geologic	-5.70353
george	-4.042278
george's	-5.436753
georgetown	-5.131884
georgia	-4.103169
georgian	-5.489373
georgie	-6.128656
gerber	-5.701394
geri	-5.997513
gerity	-8.180228
german	-4.176358
germany	-3.982332
gerry	-5.451141
get	-3.046849
getaway	-5.25865
getting	-3.825905
gettysburg	-5.788897
ghetto	-5.571959
ghost	-4.743764
ghosting	-6.709544
ghostly	-6.104534
ghraib	-6.251129
giaimo	-7.767771
giant	-4.66498
gifs	-5.814657
gift	-3.815239
gifts	-4.0091
gil	-5.337811
gilda	-6.364066
gilmer	-6.225322
gilmore	-5.647843
ginkgos	-8.387465
ginseng	-5.905269
girl	-4.042164
girls	-4.004117
girly	-5.618324
giroux	-6.274649
give	-3.68484
gives	-4.174282
giving	-4.168999
gl	-4.894203
glacier	-5.3465
glass	-4.214259
glasses	-4.9364
glaze	-5.736677
glen	-4.882822
glenda	-6.051484
glendale	-5.335648
glitter	-5.11667
glo	-5.64344
global	-3.660746
globetrotters	-6.591652
glock	-6.035432
gloria	-5.270271
gloss	-5.341269
gloucester	-5.382722
gloves	-4.847918
glowing	-5.640737
glue	-5.225
glutamine	-6.020986
gluten	-5.382495
gm	-4.6513
gmac	-5.924002
go	-3.316934
go-peds	-8.241722
goals	-4.266506
goat	-5.258904
god	-3.890958
goes	-4.155518
going	-3.651908
gold	-3.905186
golden	-4.360026
golf	-3.925369
gomorrah	-6.695473
goo	-5.5819
good	-3.301254
goodfellow	-6.555938
goods	-4.274783
goodwyn	-7.227303
gooey	-6.436482
google	-3.647146
goose	-5.270937
gooseneck	-6.39584
gorda	-6.083619
gordon	-4.615957
gospel	-4.823755
gossard	-6.982922
gossip	-4.819765
got	-3.75575
gould	-5.432968
gourd	-6.266769
goverment	-6.065756
government	-3.543637
goyette	-7.103251
gps	-4.395247
grace	-4.608785
graco	-6.066198
grade	-4.142785
graded	-5.506646
graduate	-4.24534
graduated	-5.064075
graduates	-4.962298
graduation	-4.792928
graffiti	-5.276392
graham	-4.690673
grams	-5.294479
granada	-5.568023
granco	-8.316389
grand	-4.119484
grande	-5.050865
grandia	-7.046485
grant	-4.130667
grants	-4.38003
granville	-5.797221
grape	-5.346318
grapevine	-5.688842
graphic	-4.427651
graphics	-4.112751
graphing	-5.914614
grass	-4.751787
grassland	-5.784695
gratitude	-5.471991
grave	-5.116263
gravity	-5.006691
gray	-4.496508
